"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-500.98,1.3423,1.0424,0.20098,51.876,56.941,4.5547
-824.57,0.000011062,-0.00015615,0.00067521,83.428,33.419,11.695
-799.7,0.15573,0.7019,1.1458,66.923,63.233,11.298
254.65,0.0073694,-0.001154,0.00064723,67.785,26.179,31.994
-800.9,0.00033536,0.000074544,0.00026005,60.913,28.367,15.186
24.932,0.014115,-0.0057353,0.007906,26.271,51.452,35.383
254.59,0.001918,-0.0011862,0.000045285,55.654,17.211,38.745
244.03,1.3095,-0.89433,0.1616,67.15,61.503,34.133
-824.94,0.00018663,0.0002114,0.000015408,111.37,52.577,1.1626
200.84,0.11976,-0.11547,0.17353,87.699,13.118,25.37
-743.11,0.3455,0.25435,0.25994,68.264,56.467,6.7051
-800.77,0.000068413,-0.00074871,0.001273,80.678,30.087,5.1505
-114.77,2.7447,0.095488,-0.0058529,26.751,44.123,7.5686
50.54,0.031977,0.010377,0.0094446,39.67,44.785,36.517
-824.84,0.000090736,0.00018185,0.000069922,112.36,42.947,7.7713
253.96,4.2647,-4.0194,0.27613,83.169,48.464,27.574
255.52,1.2363,0.060843,0.032663,76.886,46.895,20.948
254.63,0.0053654,-0.004352,0.00022621,62.49,28.277,37.419
197.19,-0.16403,0.15509,0.224,102.98,11.29,37.091
233.15,1.4445,-0.89667,0.022773,64.956,59.105,27.144
-75.686,2.7825,0.041681,-0.016374,26.131,46.335,14.426
23.73,-0.0013112,-0.00085967,0.0024327,30.343,71.592,35.014
-825.62,-0.000048588,-0.00013265,0.0014929,83.347,73.818,10.612
204.11,0.44023,-0.36006,0.020103,105.75,60.358,33.611
51.077,0.00020766,-0.0000013142,0.0000091904,26.608,13.234,38.675
-824.83,-0.000064641,0.00044854,0.000092633,96.833,37.48,18.716
-825.1,0.000047005,0.00022707,0.000031892,108.15,65.003,1.2686
249.91,3.7438,-1.1096,-0.14841,78.494,51.934,37.369
-115.72,2.6293,0.62641,0.048076,30.701,41.481,9.9715
24.402,0.0043823,-0.0066236,0.006711,24.75,55.146,33.002
-800.72,-0.0002144,-0.00009773,0.0010422,57.805,44.653,9.978
203.65,0.47621,-0.0057373,-0.022334,97.01,71.425,37.285
-824.87,-0.00014951,0.00045275,0.0002314,98.464,39.513,17.197
-800.89,0.00007071,-0.000087329,0.00022793,75.723,20.106,5.8394
-75.103,2.6241,0.25183,-0.036716,27.353,41.532,17.033
-455.42,1.0297,1.47,0.62528,51.803,59.337,11.87
-97.897,0.015767,0.028046,-0.00072342,12.769,59.02,6.3729
50.939,0.000032496,0.000088227,0.000079314,44.485,16.839,25.74
-800.9,0.000032021,-0.000112,0.00061148,80.643,24.701,6.6453
-118.95,1.7642,-0.022643,0.00074831,25.597,33.974,13.351
126.67,1.1544,-0.064989,-0.020689,54.85,49.022,23.1
254.59,0.0010962,-0.00020293,0.0000016439,52.15,11.248,29.473
69.851,0.77004,-0.23201,-0.0069171,47.785,53.354,21.145
203.6,0.45262,-0.11488,-0.020998,102.1,67.789,32.259
254.78,0.16902,0.029558,0.012385,76.472,42.033,29.149
-96.568,0.35107,0.032156,-0.019161,15.89,50.179,15.966
202.8,0.48872,0.15906,-0.0077016,91.065,68.089,38.832
0.25235,0.37926,-0.40529,0.61611,41.477,64.645,33.446
-83.996,0.80502,0.0065044,1.8186,51.93,70.566,23.305
-824.75,0.00011154,0.00011645,0.000053596,110.67,36.836,7.66
-800.86,0.00010601,-0.000091937,0.00019175,63.375,21.718,8.5799
191.61,1.3001,-0.6176,-0.033867,62.016,60.868,37.209
50.954,0.00023239,0.0001054,0.00014605,38.422,20.023,29.005
-12.674,2.9431,0.67715,0.027559,30.568,43.667,18.68
-122.67,1.7752,-0.1059,0.036284,23.998,35.263,7.1458
-138.14,1.0172,0.83157,0.047553,34.841,31.864,14.508
-475.86,3.9168,0.82618,0.059272,46.236,49.197,16.723
14.302,0.79449,-0.18452,1.5017,56.314,71.752,25.378
-143.16,0.18818,0.53948,0.010788,42.815,22.169,1.3895
51.074,0.00021275,-0.000010846,0.000031938,27.678,15.531,36.744
203.86,0.48737,-0.29085,-0.0088541,104.34,61.332,23.062
254.58,0.021182,0.0083666,-0.000025566,74.914,33.078,21.338
210.91,1.0955,-0.66993,0.23882,63.726,66.522,35.314
51.132,0.00011254,-0.000026121,0.000014759,17.819,13.234,34.542
-824.74,0.000011907,0.00012721,0.000015293,116.64,33.965,13.726
-124.41,1.3113,-0.55414,-0.040638,21.063,29.888,17.707
-824.7,0.000074608,0.000093866,0.00007936,103.38,32.114,15.069
200.84,1.2901,0.87916,-0.044387,86.845,59.372,35.942
-687.53,0.63566,0.22118,0.18287,64.282,51.385,9.5247
261.43,1.0764,-0.90169,-0.01282,69.735,65.926,38.774
-108.79,2.4329,-0.42769,0.015332,19.645,38.555,11.669
-824.84,0.000012998,0.00016486,0.00003306,119.75,41.926,9.0149
-48.271,0.82037,-0.065055,1.4611,53.938,73.021,23.907
203.33,0.33044,0.029093,-0.00040204,90.213,74.033,24.907
-130.84,0.11281,-0.050465,-0.0045016,12.677,11.234,18.652
210.19,1.7654,-0.053418,0.12132,65.379,49.016,30.945
-683.47,0.71153,1.019,0.33666,62.673,57.867,15.337
-800.71,-0.00029444,-0.000034479,0.00087305,56.972,46.358,9.6183
-131.46,2.6664,0.49647,-0.0064825,29.226,43.867,1.2472
236.18,1.9709,-0.62724,0.18199,68.481,53.399,30.917
249.59,1.1113,-0.88205,-0.028764,67.992,65.508,38.67
-131.89,0.31879,-0.025497,0.012233,18.89,11.129,8.7001
204.12,0.34821,-0.08926,-0.023557,106.7,70.484,34.853
-78.088,0.059668,-0.053985,1.1822,38.157,72.176,27.183
-791.01,0.13281,0.023815,0.0070847,76.793,51.486,0.86829
-110.63,2.7449,-0.21953,0.07787,20.372,43.746,4.7832
-824.86,0.000078075,0.00027439,0.00027031,105.0,43.299,12.387
50.96,0.0016256,0.000081811,0.00090401,33.949,34.283,34.518
184.28,1.0457,-0.099117,0.12001,61.914,74.027,38.715
-825.2,-0.00001926,0.00053771,0.0015032,96.982,62.113,8.55
-824.78,0.000091734,0.00014508,0.000051961,112.29,39.006,7.1848
48.766,1.0936,-0.74081,0.24258,50.066,62.923,28.4
51.104,0.00014974,-0.000049293,0.000037941,23.385,13.028,27.604
203.85,0.41099,-0.3121,-0.0045303,107.01,62.059,31.284
51.12,0.0001437,-0.000031353,0.0000079215,20.275,14.449,37.171
25.408,0.076817,-0.042856,0.040873,35.474,52.26,28.822
282.59,1.461,-1.4734,0.159,72.776,61.343,32.582
199.46,-0.077,-0.064731,0.20803,105.6,12.959,25.195
301.47,1.2797,-1.3275,0.056731,71.871,60.762,26.019
50.995,0.0003053,-0.000044537,0.00012331,33.738,21.77,27.171
57.864,0.70999,-0.34959,0.093803,49.458,66.977,38.713
-800.9,0.00019038,-0.000056711,0.0014457,78.465,29.212,7.7494
354.46,1.194,-0.025648,1.2953,69.517,74.219,25.994
-824.6,0.000045695,-0.0000027303,0.000035296,111.54,22.157,2.6592
-97.585,0.0058015,0.0056917,-0.00034089,14.594,67.609,18.696
-228.15,0.09043,0.4515,0.90741,38.26,72.445,14.485
-810.87,0.048541,0.066756,0.027838,76.66,47.953,15.599
-800.88,0.00049095,0.0000053631,0.0002998,55.372,44.324,17.063
-132.67,1.3032,0.35896,-0.016076,29.576,31.559,7.3844
-825.04,0.0000013576,0.00018338,0.000063188,115.26,59.514,5.2699
-232.41,0.53546,0.16811,0.90083,48.872,74.343,14.357
26.627,0.11971,-0.033268,0.06694,35.484,52.53,30.956
-33.399,0.76582,-0.32759,1.2143,48.269,71.209,27.113
198.18,-0.064592,0.04805,0.4136,101.92,11.262,32.416
-739.11,0.30466,0.15414,0.065085,69.191,60.043,1.1636
-853.53,-0.055619,0.19504,0.249,76.068,59.168,10.699
-824.6,0.000079747,0.000026243,-0.0000035654,107.58,23.397,2.9112
50.989,0.00022962,0.00010189,0.000069145,36.665,17.954,33.191
-790.76,0.14506,0.071105,0.02142,76.061,56.475,0.94906
-210.0,3.0234,0.13102,1.1509,74.091,67.665,18.504
-800.83,0.000084289,-0.000063589,0.00014167,53.292,27.898,13.584
-716.76,0.51214,0.037491,0.012222,67.898,49.024,1.6031
-434.6,0.78185,1.5689,0.84732,55.356,63.232,14.386
50.94,0.00061425,-0.000066982,0.00045307,34.583,28.937,29.357
254.75,0.013932,-0.0057265,-0.0004385,68.804,32.554,36.443
-824.55,0.00031768,-0.00028387,0.000036516,96.462,30.615,1.311
-824.62,-0.000025249,-0.00004602,0.001024,83.343,35.733,12.015
254.61,0.0015555,0.0011576,0.000050571,77.11,14.894,21.486
-824.9,-0.000044344,0.00033869,0.00012803,108.71,44.099,15.671
200.08,1.9784,0.89471,0.13951,86.412,57.327,35.961
-231.46,0.37374,2.7426,0.19882,43.259,42.218,11.667
-97.655,0.041428,0.023351,-0.0022917,15.355,57.058,12.374
23.429,-0.0024872,0.0013553,0.0013914,30.369,72.377,25.037
-816.36,0.054327,0.016585,0.024113,82.737,53.374,4.6973
-824.55,0.000014319,-0.0001579,0.00043409,83.356,30.489,11.466
-824.38,0.00011113,-0.0010847,0.0011449,83.412,36.282,7.3854
50.957,0.00050977,0.00038895,0.00011067,36.09,24.532,38.697
-12.845,0.69003,-0.35194,0.96664,46.962,70.157,29.605
-137.6,0.37296,0.17858,0.0025066,35.562,16.966,18.588
-825.05,0.00001801,0.0002055,0.000079129,113.16,60.165,4.9365
-167.15,1.4083,2.0722,-0.02364,38.772,39.0,9.9487
-126.26,1.3133,-0.39757,0.040818,21.922,29.487,13.415
-800.81,0.000085401,-0.000077353,0.00014874,50.226,35.452,15.104
-215.95,0.52065,2.8541,0.18871,42.63,40.981,12.249
-824.57,0.000030888,0.00004458,-0.00000079915,112.53,16.787,15.197
50.051,0.00063294,0.001242,0.001782,44.6,35.858,26.496
-522.22,1.8727,0.22233,0.24038,53.028,49.166,11.679
254.72,0.015675,0.014891,0.00071017,76.931,32.207,28.612
-128.6,1.4402,0.6948,0.016309,31.808,33.827,12.428
199.45,0.27169,-0.64446,0.69838,95.709,25.195,27.774
-824.55,0.000048275,0.000027679,-0.0000084372,98.704,22.009,16.473
204.7,2.5269,-1.1819,-0.0024377,86.487,50.828,39.135
-824.5,0.000029547,-0.0000094217,0.0000052878,99.504,11.328,14.898
24.102,0.00042048,-0.0022154,0.0021321,18.675,55.233,29.014
-635.87,0.60455,0.27467,0.066847,61.644,61.407,1.2499
204.25,0.2325,-0.11091,0.0013366,112.01,70.548,22.827
-125.12,1.533,-0.52908,-0.061154,21.375,32.8,1.1178
51.076,0.00043202,-0.00072594,0.0012684,29.648,44.591,36.429
50.502,0.0036305,0.0049207,0.0029289,41.951,37.904,33.993
-730.92,0.44372,0.57883,0.55274,65.53,59.195,10.545
-147.41,0.21389,0.91698,0.038217,43.243,28.233,18.64
-168.49,1.2143,1.9969,0.074354,38.961,38.499,5.2563
-120.4,1.5898,-0.44479,0.053919,22.047,32.883,17.574
-824.45,0.000028879,-0.000059964,0.000042642,86.651,17.54,7.1463
200.91,0.38133,-0.38656,0.41308,88.386,20.466,31.176
-825.03,-0.00010744,0.00023781,0.000026583,115.16,54.413,17.266
-133.81,2.8263,0.17487,-0.047308,29.288,46.294,3.5295
-804.03,0.016204,0.016303,0.0024101,73.773,43.466,18.755
51.031,0.00024322,-0.000078457,0.000078829,31.319,20.119,26.284
203.83,1.0616,-0.096025,-0.017198,93.829,58.949,28.805
254.65,0.0054101,-0.00064344,-0.0000292,67.313,23.679,36.26
-138.47,0.25091,0.14528,0.0042216,38.827,14.739,15.106
204.52,0.4457,-0.28247,0.015945,105.46,62.906,37.259
257.2,1.6597,-1.1841,0.065186,70.117,57.869,30.544
-824.54,0.00010597,-0.000022777,0.000067006,97.954,22.454,9.8055
-486.56,1.508,1.2335,0.084774,51.513,54.082,18.721
-824.8,0.00077349,0.00038216,0.00060931,101.39,51.46,5.1933
50.983,0.0001105,0.000079881,0.000061389,40.429,14.413,33.025
131.72,1.0539,-0.50662,0.28914,57.284,66.056,35.192
-800.86,0.00011224,-0.0000066469,0.000068909,56.981,22.368,15.354
-643.09,0.55189,0.31162,0.36819,62.252,61.087,5.1963
50.889,0.00021734,0.000074532,0.00012731,40.767,22.154,24.957
203.97,0.52454,-0.13226,0.00093912,100.83,66.292,29.162
254.59,0.0023114,-0.00024873,-0.0000033349,60.215,11.213,28.697
203.62,0.71994,0.16518,0.0076361,91.867,64.02,31.973
24.993,0.013665,-0.0052559,0.012657,31.95,49.03,28.045
-614.62,0.85702,0.31652,0.05117,60.101,54.389,1.2107
-824.55,0.000021449,-0.0000016678,0.00000066325,113.28,11.279,7.6113
-737.79,2.1866,0.8571,1.1393,71.299,68.75,17.947
-102.84,3.037,-0.69819,-0.059393,16.478,39.401,14.099
-824.45,0.0000062835,-0.000069747,0.000063635,83.352,19.278,8.6156
-122.83,1.1656,-1.0305,-0.013912,17.461,30.509,12.119
-824.52,0.00030397,-0.00045864,0.00077683,87.557,34.581,9.1475
208.07,3.1333,1.2051,-0.12423,84.75,56.131,37.39
-824.67,0.00033251,-0.000046884,0.00012607,103.54,36.139,2.6944
197.2,-0.088197,0.34655,0.77063,100.97,16.285,32.347
-824.53,0.000064537,-0.0000098059,0.000041911,97.325,20.208,13.041
254.6,0.0064873,-0.00038122,-0.00018886,69.38,25.187,21.253
-279.18,0.42554,0.94517,0.50184,47.832,70.751,9.9843
254.61,0.0038072,-0.0020837,0.00011784,61.057,22.722,32.089
-439.76,3.3462,1.922,0.40286,46.044,51.419,9.8313
-133.92,0.46372,0.010101,0.030202,26.347,14.961,6.1797
-824.69,0.0000538,0.000082005,0.000059978,109.69,31.028,8.9434
-130.43,0.44574,-0.28287,-0.0037143,18.415,19.356,15.051
-824.83,0.00054919,0.00054761,0.0020507,95.053,47.299,10.166
-800.87,0.00011349,-0.000072537,0.00019243,67.756,20.078,7.443
-127.24,1.0904,-0.30246,-0.017985,22.729,28.201,14.55
-809.82,0.053456,0.065714,0.095492,78.171,58.213,4.6146
-422.24,1.0003,1.9271,0.55156,49.609,58.33,15.587
-800.86,0.00045604,-0.000047794,0.0024566,63.066,44.664,12.35
-416.42,0.65614,1.8175,1.102,57.22,66.025,13.368
-822.53,0.11522,0.37034,0.27879,72.039,56.206,11.552
-816.15,0.075156,-0.0182,0.020248,83.019,51.373,4.6848
204.07,0.26656,-0.24415,0.0008141,110.2,65.748,38.806
254.6,0.0037286,-0.0013485,0.000046914,61.819,19.932,32.194
-113.21,2.5441,-1.3622,-0.025946,16.465,36.812,7.2639
40.456,0.21577,-0.20122,-0.0031077,40.368,49.871,26.076
-726.61,0.59804,0.68263,0.16614,64.638,54.869,16.275
-824.94,0.000016717,0.00031047,0.00024966,107.11,47.745,11.808
254.73,0.0076004,0.0038594,0.00012669,73.295,25.845,38.824
-128.86,1.2659,-0.36467,-0.057712,22.279,29.868,4.0908
51.135,0.00042627,-0.00022049,0.00016113,26.348,28.941,34.481
203.62,0.55768,-0.026952,-0.012939,98.179,65.926,30.31
-824.93,0.000016811,0.00020614,0.000038987,118.23,47.664,15.951
-824.8,0.00024935,0.0002704,0.00086444,97.218,42.188,11.066
202.56,0.77801,-0.23517,0.016276,98.1,60.273,37.506
-115.15,1.8931,-0.10467,0.070285,24.318,35.801,14.272
273.54,2.6917,-2.6016,0.16915,78.543,56.77,31.214
203.04,0.68868,0.30922,0.0031233,89.878,64.644,21.337
199.1,-0.053442,-0.054103,0.2845,103.31,13.285,26.479
-824.87,-0.000014605,0.00038726,0.00047897,99.546,41.544,14.331
-800.89,0.000090209,-0.000020994,0.00015104,73.713,17.052,6.8935
-825.18,-0.00011398,0.00015606,0.00023096,105.3,69.444,6.7242
-822.02,0.073622,0.37789,0.4774,71.332,59.681,9.6365
-824.59,0.000051873,0.000026359,0.000018808,96.22,25.772,18.609
-216.6,0.89127,0.41835,1.068,57.519,72.958,15.773
-801.92,0.0072783,0.0019203,0.0046566,68.839,44.708,16.268
-800.71,-0.0000038007,-0.00081152,0.0014675,67.19,33.69,7.5272
199.96,1.5528,-0.45955,0.015119,64.065,54.557,36.788
-825.1,-0.00000062761,0.00039992,0.00053064,103.89,59.347,8.5629
197.75,-0.39323,0.11615,0.33238,108.56,14.963,34.219
32.233,0.33039,-0.058598,0.020151,36.46,52.969,37.086
-126.79,1.1756,-0.73855,0.04494,18.948,30.098,15.54
254.61,0.0032091,-0.00001903,0.000037234,66.991,16.56,31.325
306.61,1.053,-0.15565,0.93689,67.828,74.132,29.163
256.56,1.1972,-0.89376,0.24456,67.524,63.852,33.985
-800.94,0.000092071,0.000095721,0.000054801,74.959,13.647,16.506
25.617,0.028838,-0.017278,0.013985,30.131,55.203,36.887
51.122,0.00012782,-0.000035598,0.000024234,19.519,12.748,30.917
-286.24,-0.02943,2.1459,1.9479,42.109,61.993,16.746
-135.03,0.54019,0.11774,0.00057436,30.823,19.696,16.994
-126.29,0.70942,-0.72943,0.023153,16.945,26.577,18.753
51.03,0.00078814,0.00016015,0.00022777,31.371,29.392,37.293
202.4,0.5245,0.33294,-0.01038,88.688,66.139,35.593
50.995,0.00033543,0.00017506,0.000028006,34.225,20.944,38.79
-125.23,1.3467,-0.43498,0.038365,21.653,30.515,12.275
-438.91,0.78315,1.9045,0.097331,46.993,61.128,5.8744
51.105,0.00016667,-0.000065383,0.000035442,23.761,16.342,27.84
-824.67,0.000010029,0.000075084,-0.000016436,114.44,26.813,17.232
204.39,0.15567,-0.1338,0.005504,113.85,69.07,36.795
203.34,0.6451,0.17164,-0.022739,91.902,64.964,27.534
17.539,-0.16988,0.22602,0.062989,35.377,58.54,27.774
203.31,0.45345,0.011621,0.019914,95.315,72.383,32.583
256.43,2.776,-0.8723,0.10829,75.576,50.397,28.358
194.11,1.0132,-0.32706,0.61103,62.411,71.46,32.632
254.58,0.0036875,-0.0017462,0.0001121,62.759,22.677,21.345
-824.57,0.00011019,-0.000040155,0.000078214,99.408,24.553,8.3394
200.92,1.8788,-0.46361,0.060067,89.702,53.306,39.0
254.66,0.0029148,0.0038443,0.00026839,76.134,21.119,36.011
50.789,0.00021146,0.00023669,0.00028186,42.836,25.724,26.288
39.318,0.71138,-0.6958,0.045294,43.729,54.088,26.633
-825.27,-0.00028848,0.00022754,0.00064096,100.02,65.739,9.6097
-571.95,1.197,0.37963,0.019194,56.813,53.16,1.2354
-126.69,2.7391,0.74888,0.043516,31.419,42.639,8.3403
45.895,1.154,-0.95849,-0.19208,49.684,62.201,26.493
-825.16,-0.000087212,0.00001973,0.000072733,114.37,74.086,10.009
204.29,0.33856,-0.070653,-0.0049438,106.2,70.676,29.18
-824.55,0.000027203,0.000013641,0.0000079653,113.35,15.088,3.396
-134.61,0.4281,0.015369,0.026921,28.781,12.665,11.374
-824.71,0.000072477,0.00012116,0.000013561,110.87,31.294,17.144
-816.7,0.04715,0.02495,0.0046199,83.717,55.201,0.99968
-825.1,-0.000053617,0.0001534,0.000084545,114.92,64.115,8.4476
-825.21,-0.00040378,0.00025046,0.00054111,103.56,59.374,13.079
78.415,1.0023,-0.62812,0.32608,52.016,62.704,32.228
255.97,3.2114,-1.3836,-0.011814,76.054,52.369,37.379
198.13,0.82048,0.46087,1.2218,94.813,18.938,34.644
-824.55,0.000056792,-0.000014666,0.00004094,101.45,21.375,7.4083
-369.78,0.43413,4.7716,0.64597,37.959,52.752,12.089
-97.972,0.028424,-0.018349,-0.0029358,20.319,56.602,8.1786
49.021,0.0017815,0.0052451,0.0046432,44.565,41.888,26.523
-824.73,0.00035401,0.000062816,0.00026507,102.66,40.522,7.3307
-800.65,-0.00047458,-0.00017621,0.00079982,57.057,44.681,7.8481
-63.797,0.76429,-0.32085,2.2728,47.774,67.834,24.325
-852.23,-0.077252,0.19815,0.049664,79.948,55.077,16.645
-229.7,0.029835,1.2063,1.6162,39.42,66.498,17.344
-129.01,1.7156,0.85167,0.065727,32.805,37.907,11.49
-227.19,0.84626,2.7868,-0.019253,41.431,40.835,17.228
-824.57,0.000057752,0.000025259,0.000041033,96.256,23.707,16.849
-137.02,0.45047,0.19393,0.0025767,34.736,18.221,15.274
-136.08,1.0155,0.2762,0.02456,31.382,27.098,9.2137
-824.9,-0.00014629,0.0010257,0.00066035,86.253,37.756,17.348
-825.1,-0.00010539,0.00015331,0.000060997,113.79,60.311,14.505
60.701,0.6003,-0.25355,0.1075,45.683,54.886,37.523
-135.13,0.57705,0.038653,-0.0047798,28.423,17.6,4.434
196.5,-0.11131,0.65385,0.32348,101.21,13.967,37.39
30.386,0.31845,-0.37471,0.069126,41.045,59.599,38.758
254.84,0.0068801,0.015155,0.00069498,78.938,29.773,35.407
-826.06,-0.0039934,0.00053732,0.0043518,92.203,56.904,13.501
-97.648,0.0051516,0.0006461,0.00011345,19.015,72.119,18.678
-824.66,-0.0000077932,0.00030363,0.000072728,86.83,31.683,18.618
204.17,0.28068,-0.041142,-0.010704,108.81,72.575,25.246
263.07,3.6434,-0.94715,0.10982,78.301,51.535,35.189
-824.87,0.000027583,0.00018631,0.00008056,115.75,43.907,9.1553
-39.763,0.076217,-0.18112,0.9854,38.208,68.773,30.523
-107.37,2.8727,-0.88874,0.19779,16.094,39.244,9.1435
-136.6,1.182,0.57766,0.014934,31.872,31.12,4.9361
-141.77,2.0718,1.0795,0.042439,33.079,38.278,4.421
209.22,3.2346,-0.66397,0.11045,85.454,52.683,38.132
-295.29,0.3302,1.3522,0.64313,46.432,68.225,11.411
-803.32,0.0032463,0.011529,0.0041672,78.507,39.953,16.933
195.25,-0.054375,-0.47582,1.3436,101.44,24.028,30.666
254.6,0.0030195,-0.00017608,0.000053422,66.078,12.831,21.453
51.032,0.00020502,-0.0000031121,0.000048119,32.693,15.087,27.544
-132.59,0.90054,-0.07454,-0.021269,25.828,25.631,5.7412
-139.85,0.29853,0.29711,-0.0047376,39.361,18.704,4.7827
254.47,0.082662,0.092152,0.0052546,78.981,40.555,25.248
-800.9,0.00013409,0.000016848,0.00016709,69.949,18.081,9.8532
-824.72,0.00023065,0.000053606,0.000055894,107.22,36.843,2.3778
50.973,0.000027643,0.000045504,0.000072419,44.498,12.893,30.435
38.604,0.63389,-0.32796,0.078371,46.891,67.101,38.676
51.183,0.0001911,-0.00017246,0.0000097143,20.024,26.252,38.79
-800.8,0.000057805,-0.000045458,0.0002149,49.057,44.079,15.037
-824.75,0.001424,0.00081988,0.0014224,97.663,55.02,5.5212
-825.09,-0.0000094105,0.00013246,0.000019728,116.24,64.32,3.5254
-97.793,0.0057073,-0.0029696,-0.00031973,25.725,67.318,6.5334
-133.96,0.77187,0.012765,-0.02873,27.876,23.454,4.3244
-286.77,0.076154,2.2815,2.486,43.983,61.202,17.923
-800.83,0.000021125,-0.000049819,0.000035786,49.609,16.463,6.085
-824.56,0.000052984,0.000030734,0.000016755,96.999,23.692,18.654
-800.84,0.00032822,-0.00025993,0.0012514,68.742,31.507,9.1113
-801.1,0.0019603,0.00055851,0.0015662,63.64,40.462,15.625
-824.57,0.000041097,0.000025207,0.000009926,110.09,19.145,15.75
-800.84,0.000063007,-0.000028815,0.000062858,54.271,19.64,12.633
-800.86,0.000077032,-0.000011186,0.000051647,64.684,12.058,5.4236
254.65,0.023567,0.0027976,0.0013108,73.423,33.898,27.008
51.143,0.00011155,-0.000099224,-0.0000041265,18.804,16.865,21.289
-825.0,0.0000023129,0.0002278,0.00013547,112.0,54.31,8.6608
203.96,0.48062,-0.17836,0.0053254,102.43,64.881,29.918
254.65,0.004862,0.0048202,0.000063382,76.685,23.978,28.742
146.94,0.89671,-0.21955,0.23883,58.979,72.822,36.647
50.525,0.0011551,0.002679,0.0017896,43.323,35.107,32.204
254.59,0.0027039,-0.0010263,-0.000022171,60.372,17.789,33.7
254.65,0.0043026,0.0023394,0.000079987,73.565,20.802,35.247
-751.69,0.20859,0.11553,0.23595,69.85,62.39,3.5244
23.435,-0.00095858,0.0030578,0.0048555,35.352,69.612,30.352
254.6,0.0061109,0.013559,-0.000047875,79.263,29.389,21.307
-824.59,0.000061847,0.000045207,-0.0000054148,108.36,21.077,16.861
-824.66,0.0010331,0.000040681,0.0010286,98.412,46.924,6.1728
-824.79,0.0000096504,0.00017945,0.000014187,118.17,37.595,18.558
254.6,0.0027921,-0.000083098,-0.000045689,65.911,13.001,27.197
51.084,0.00017819,-0.000025068,0.000025244,26.721,12.97,32.142
-825.14,-0.000032963,0.00007768,0.000043905,117.6,68.87,11.503
-800.76,0.00016021,-0.00079006,0.0034148,66.629,39.815,10.373
-824.56,0.0000059571,0.0000084776,0.0000045502,118.51,11.404,17.039
-636.02,0.71474,0.91099,0.47744,61.06,57.87,13.394
50.922,0.00020789,0.00046449,0.00013985,41.369,22.044,36.493
254.59,0.0062991,-0.0040201,-0.000056709,64.748,28.331,22.936
254.69,0.0092841,-0.0035266,0.00057642,67.364,29.42,34.676
-661.6,0.57037,0.73098,0.53988,62.708,58.839,10.127
-800.85,0.000069087,-0.000014716,0.000047277,56.375,13.541,11.802
-825.21,0.000077997,0.00021091,0.00054425,88.193,74.093,2.7317
51.133,0.000091842,-0.000053996,0.000022326,18.524,14.743,27.562
-143.35,1.1297,1.2566,-0.038179,36.789,34.422,16.027
-98.124,0.034666,0.018993,-0.0018435,15.196,57.774,3.4027
-801.1,0.0016956,0.00049555,0.00031574,62.076,40.518,18.495
-820.54,0.022956,0.0099343,0.0066803,86.213,55.199,1.995
342.16,1.1436,-0.076114,0.90606,74.38,74.214,23.696
-824.71,0.00011757,0.000091082,0.00011287,108.95,34.395,6.7364
99.743,0.89381,-0.034986,0.51153,56.045,74.015,33.892
254.59,0.0023677,-0.00073497,-0.0000050353,58.895,15.07,21.453
51.027,0.00022264,0.000046744,0.000045336,33.547,15.905,36.578
-824.9,-0.00015034,0.00061086,0.00060541,97.339,41.543,15.072
198.84,1.3495,-1.402,0.074909,91.135,47.746,31.786
-475.68,0.74849,0.76852,0.55912,51.481,62.268,5.72
-313.14,0.58789,5.2188,0.8923,39.485,56.53,18.444
204.28,0.24541,-0.061543,-0.00272,111.53,72.343,22.9
-703.09,0.03173,0.47016,1.7214,64.45,65.135,11.567
50.857,0.00071337,0.0005709,0.00042245,37.933,28.36,32.727
202.73,0.65382,-0.38472,0.0014066,99.91,57.915,25.914
-824.52,0.000038342,0.0000045246,0.0000014144,104.89,11.354,7.3996
203.21,0.53095,0.20377,-0.0044621,90.848,67.047,35.184
-97.561,0.0297,0.0044557,-0.00010375,17.61,58.287,16.995
-825.96,1.4001,2.2824,1.4518,66.312,67.075,16.486
256.61,0.94144,1.8484,0.020144,78.7,47.197,20.876
91.171,0.90998,-0.085081,-0.028069,50.347,49.196,23.674
51.024,0.00046564,-0.0005073,0.00028925,31.649,29.539,25.872
198.47,-0.10598,0.021735,0.3609,103.71,11.281,31.657
204.2,0.56174,-0.05244,-0.0092844,97.562,67.094,26.161
-122.55,0.7177,0.028678,2.5272,51.406,67.515,21.912
-804.41,0.10445,0.082196,0.085732,77.419,53.493,6.2819
-504.15,1.5125,1.0047,0.34158,52.279,55.648,8.073
-824.53,0.000023659,0.000038033,0.000011981,98.107,19.178,15.996
-825.14,0.000094483,0.0007025,0.00027926,84.96,72.499,1.3587
51.145,0.00022373,-0.00016789,0.000095423,23.003,24.464,32.814
-826.24,-0.0033759,0.0057527,0.0019908,88.242,47.118,17.712
-789.7,0.13967,-0.00098717,0.0066824,76.478,50.269,0.77823
-801.1,0.00080592,0.00089776,0.00015824,68.608,30.063,18.599
-137.44,0.30059,0.019851,-0.013568,36.18,11.399,13.677
-98.517,0.054427,-0.045414,-0.00076457,19.112,53.938,1.1094
-824.45,0.000031669,-0.000019439,0.000011364,88.763,13.073,12.736
